Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
237,1,0.0825,3.3307e+01,2.3878e+01,0.55,1.1094e+00,78.79,1.1575e-01,1.95,0.1
238,1,0.0819,3.3279e+01,2.3858e+01,0.55,1.1086e+00,78.79,1.1572e-01,1.95,0.1
239,1,0.0823,3.3245e+01,2.3830e+01,0.55,1.1081e+00,78.79,1.1565e-01,1.95,0.1
240,1,0.0825,3.3227e+01,2.3819e+01,0.55,1.1072e+00,78.77,1.1560e-01,1.95,0.2
241,1,0.0821,3.3239e+01,2.3830e+01,0.55,1.1091e+00,78.75,1.1563e-01,1.95,0.2
242,1,0.0822,3.3270e+01,2.3852e+01,0.55,1.1112e+00,78.77,1.1571e-01,1.95,0.1
243,1,0.0828,3.3268e+01,2.3852e+01,0.55,1.1111e+00,78.77,1.1569e-01,1.95,0.1
244,1,0.0822,3.3285e+01,2.3869e+01,0.55,1.1115e+00,78.77,1.1571e-01,1.95,0.2
245,1,0.0822,3.3286e+01,2.3873e+01,0.55,1.1122e+00,78.78,1.1573e-01,1.95,0.1
246,1,0.0822,3.3306e+01,2.3888e+01,0.55,1.1134e+00,78.77,1.1578e-01,1.95,0.1
247,1,0.0820,3.3301e+01,2.3886e+01,0.55,1.1137e+00,78.79,1.1576e-01,1.95,0.1
248,1,0.0826,3.3287e+01,2.3875e+01,0.55,1.1137e+00,78.78,1.1573e-01,1.95,0.1
249,1,0.0824,3.3239e+01,2.3846e+01,0.55,1.1123e+00,78.78,1.1566e-01,1.95,0.1
250,1,0.0830,3.3214e+01,2.3832e+01,0.55,1.1118e+00,78.78,1.1562e-01,1.95,0.1
251,1,0.0827,3.3207e+01,2.3823e+01,0.55,1.1117e+00,78.78,1.1560e-01,1.95,0.1
252,1,0.0824,3.3206e+01,2.3826e+01,0.55,1.1119e+00,78.78,1.1560e-01,1.95,0.1
253,1,0.0822,3.3199e+01,2.3818e+01,0.55,1.1120e+00,78.77,1.1557e-01,1.95,0.1
254,1,0.0823,3.3189e+01,2.3809e+01,0.55,1.1117e+00,78.77,1.1557e-01,1.95,0.1
255,1,0.0826,3.3155e+01,2.3793e+01,0.55,1.1107e+00,78.77,1.1552e-01,1.95,0.1
256,1,0.0826,3.3151e+01,2.3792e+01,0.55,1.1108e+00,78.77,1.1551e-01,1.95,0.1
257,1,0.0822,3.3164e+01,2.3795e+01,0.55,1.1113e+00,78.77,1.1553e-01,1.95,0.1
258,1,0.0825,3.3167e+01,2.3800e+01,0.55,1.1116e+00,78.77,1.1553e-01,1.95,0.1
259,1,0.0827,3.3173e+01,2.3803e+01,0.55,1.1119e+00,78.77,1.1554e-01,1.95,0.1
260,1,0.0822,3.3169e+01,2.3802e+01,0.55,1.1120e+00,78.77,1.1554e-01,1.95,0.2
261,1,0.0821,3.3173e+01,2.3803e+01,0.55,1.1117e+00,78.77,1.1554e-01,1.95,0.2
262,1,0.0823,3.3172e+01,2.3802e+01,0.55,1.1115e+00,78.76,1.1553e-01,1.95,0.2
263,1,0.0822,3.3169e+01,2.3801e+01,0.55,1.1117e+00,78.75,1.1553e-01,1.95,0.2
264,1,0.0821,3.3169e+01,2.3801e+01,0.55,1.1119e+00,78.77,1.1553e-01,1.95,0.2
265,1,0.0822,3.3164e+01,2.3798e+01,0.55,1.1115e+00,78.77,1.1552e-01,1.95,0.2
266,1,0.0821,3.3169e+01,2.3803e+01,0.55,1.1109e+00,78.76,1.1552e-01,1.95,0.2
267,1,0.0822,3.3166e+01,2.3801e+01,0.55,1.1109e+00,78.76,1.1551e-01,1.95,0.2
268,1,0.0824,3.3146e+01,2.3788e+01,0.55,1.1107e+00,78.76,1.1549e-01,1.95,0.2
269,1,0.0822,3.3138e+01,2.3785e+01,0.55,1.1104e+00,78.77,1.1549e-01,1.95,0.2
270,1,0.0828,3.3145e+01,2.3788e+01,0.55,1.1104e+00,78.77,1.1549e-01,1.95,0.2
271,1,0.0822,3.3147e+01,2.3787e+01,0.55,1.1104e+00,78.77,1.1549e-01,1.95,0.2
272,1,0.0826,3.3137e+01,2.3782e+01,0.55,1.1103e+00,78.76,1.1548e-01,1.95,0.2
273,1,0.0821,3.3138e+01,2.3782e+01,0.55,1.1102e+00,78.75,1.1547e-01,1.95,0.2
274,1,0.0827,3.3153e+01,2.3789e+01,0.55,1.1098e+00,78.76,1.1549e-01,1.95,0.2
275,1,0.0827,3.3159e+01,2.3792e+01,0.55,1.1099e+00,78.76,1.1550e-01,1.95,0.2
276,1,0.0822,3.3147e+01,2.3786e+01,0.55,1.1099e+00,78.76,1.1548e-01,1.95,0.2
277,1,0.0825,3.3150e+01,2.3788e+01,0.55,1.1099e+00,78.76,1.1548e-01,1.95,0.2
278,1,0.0824,3.3153e+01,2.3791e+01,0.55,1.1099e+00,78.76,1.1549e-01,1.95,0.2
279,1,0.0825,3.3153e+01,2.3793e+01,0.55,1.1101e+00,78.76,1.1549e-01,1.95,0.2
280,1,0.0825,3.3159e+01,2.3795e+01,0.55,1.1100e+00,78.76,1.1550e-01,1.95,0.2
281,1,0.0827,3.3151e+01,2.3787e+01,0.55,1.1096e+00,78.76,1.1548e-01,1.95,0.2
282,1,0.0825,3.3155e+01,2.3790e+01,0.55,1.1096e+00,78.76,1.1549e-01,1.95,0.2
283,1,0.0828,3.3151e+01,2.3789e+01,0.55,1.1095e+00,78.76,1.1548e-01,1.95,0.2
284,1,0.0824,3.3143e+01,2.3784e+01,0.55,1.1093e+00,78.76,1.1547e-01,1.95,0.2
285,1,0.0823,3.3143e+01,2.3786e+01,0.55,1.1092e+00,78.76,1.1547e-01,1.95,0.2
286,1,0.0827,3.3150e+01,2.3789e+01,0.55,1.1093e+00,78.75,1.1548e-01,1.95,0.2
287,1,0.0823,3.3148e+01,2.3788e+01,0.55,1.1091e+00,78.75,1.1548e-01,1.95,0.2
288,1,0.0827,3.3142e+01,2.3783e+01,0.55,1.1091e+00,78.76,1.1546e-01,1.95,0.2
289,1,0.0823,3.3139e+01,2.3782e+01,0.55,1.1089e+00,78.76,1.1545e-01,1.95,0.2
290,1,0.0828,3.3138e+01,2.3784e+01,0.55,1.1087e+00,78.75,1.1545e-01,1.95,0.2
291,1,0.0826,3.3132e+01,2.3782e+01,0.55,1.1083e+00,78.76,1.1544e-01,1.95,0.2
292,1,0.0825,3.3130e+01,2.3782e+01,0.55,1.1080e+00,78.76,1.1544e-01,1.95,0.2
293,1,0.0822,3.3125e+01,2.3783e+01,0.55,1.1080e+00,78.76,1.1544e-01,1.95,0.2
294,1,0.0822,3.3122e+01,2.3783e+01,0.55,1.1082e+00,78.77,1.1544e-01,1.95,0.2
295,1,0.0821,3.3127e+01,2.3782e+01,0.55,1.1082e+00,78.76,1.1543e-01,1.95,0.2
296,1,0.0825,3.3123e+01,2.3780e+01,0.55,1.1081e+00,78.76,1.1543e-01,1.95,0.2
297,1,0.0824,3.3116e+01,2.3780e+01,0.55,1.1079e+00,78.76,1.1542e-01,1.95,0.2
298,1,0.0828,3.3124e+01,2.3782e+01,0.55,1.1079e+00,78.76,1.1543e-01,1.95,0.2
299,1,0.0821,3.3130e+01,2.3782e+01,0.55,1.1081e+00,78.76,1.1544e-01,1.95,0.2
300,1,0.0827,3.3122e+01,2.3782e+01,0.55,1.1078e+00,78.75,1.1543e-01,1.95,0.2
301,1,0.0826,3.3126e+01,2.3782e+01,0.55,1.1076e+00,78.76,1.1543e-01,1.95,0.2
302,1,0.0828,3.3121e+01,2.3781e+01,0.55,1.1076e+00,78.75,1.1543e-01,1.95,0.2
303,1,0.0824,3.3107e+01,2.3775e+01,0.55,1.1075e+00,78.76,1.1541e-01,1.95,0.2
304,1,0.0822,3.3103e+01,2.3774e+01,0.55,1.1074e+00,78.76,1.1541e-01,1.95,0.2
305,1,0.0823,3.3107e+01,2.3775e+01,0.55,1.1075e+00,78.76,1.1540e-01,1.95,0.2
306,1,0.0824,3.3105e+01,2.3775e+01,0.55,1.1077e+00,78.76,1.1540e-01,1.95,0.2
307,1,0.0820,3.3110e+01,2.3776e+01,0.55,1.1080e+00,78.77,1.1541e-01,1.95,0.2
308,1,0.0821,3.3120e+01,2.3780e+01,0.55,1.1082e+00,78.77,1.1542e-01,1.95,0.2
309,1,0.0824,3.3118e+01,2.3783e+01,0.55,1.1085e+00,78.77,1.1542e-01,1.95,0.2
310,1,0.0821,3.3134e+01,2.3787e+01,0.55,1.1087e+00,78.77,1.1544e-01,1.95,0.2
311,1,0.0830,3.3122e+01,2.3784e+01,0.55,1.1086e+00,78.77,1.1543e-01,1.95,0.2
312,1,0.0826,3.3128e+01,2.3784e+01,0.55,1.1085e+00,78.78,1.1543e-01,1.95,0.2
313,1,0.0826,3.3117e+01,2.3783e+01,0.55,1.1085e+00,78.77,1.1542e-01,1.95,0.2
314,1,0.0821,3.3127e+01,2.3785e+01,0.55,1.1085e+00,78.77,1.1543e-01,1.95,0.2
315,1,0.0825,3.3124e+01,2.3784e+01,0.55,1.1082e+00,78.76,1.1542e-01,1.95,0.2
316,1,0.0825,3.3115e+01,2.3783e+01,0.55,1.1080e+00,78.77,1.1542e-01,1.95,0.2
317,1,0.0825,3.3114e+01,2.3781e+01,0.55,1.1078e+00,78.78,1.1541e-01,1.95,0.2
318,1,0.0828,3.3117e+01,2.3782e+01,0.55,1.1077e+00,78.77,1.1541e-01,1.95,0.2
319,1,0.0825,3.3113e+01,2.3784e+01,0.55,1.1077e+00,78.77,1.1540e-01,1.95,0.2
320,1,0.0824,3.3109e+01,2.3781e+01,0.55,1.1072e+00,78.77,1.1540e-01,1.95,0.2
321,1,0.0819,3.3096e+01,2.3776e+01,0.55,1.1070e+00,78.77,1.1538e-01,1.95,0.2
322,1,0.0821,3.3108e+01,2.3779e+01,0.55,1.1066e+00,78.77,1.1539e-01,1.95,0.2
323,1,0.0826,3.3108e+01,2.3778e+01,0.55,1.1066e+00,78.77,1.1537e-01,1.95,0.2
324,1,0.0819,3.3106e+01,2.3777e+01,0.55,1.1067e+00,78.77,1.1537e-01,1.95,0.2
325,1,0.0822,3.3104e+01,2.3775e+01,0.55,1.1066e+00,78.77,1.1537e-01,1.95,0.2
326,1,0.0826,3.3107e+01,2.3779e+01,0.55,1.1071e+00,78.77,1.1538e-01,1.95,0.2
327,1,0.0819,3.3104e+01,2.3778e+01,0.55,1.1073e+00,78.78,1.1538e-01,1.95,0.2
328,1,0.0825,3.3105e+01,2.3780e+01,0.55,1.1076e+00,78.79,1.1538e-01,1.95,0.2
329,1,0.0824,3.3101e+01,2.3781e+01,0.55,1.1075e+00,78.79,1.1538e-01,1.95,0.2
330,1,0.0827,3.3105e+01,2.3781e+01,0.55,1.1075e+00,78.78,1.1538e-01,1.95,0.2
331,1,0.0821,3.3104e+01,2.3783e+01,0.55,1.1078e+00,78.78,1.1538e-01,1.95,0.2
332,1,0.0822,3.3104e+01,2.3783e+01,0.55,1.1078e+00,78.79,1.1538e-01,1.95,0.2
333,1,0.0821,3.3104e+01,2.3786e+01,0.55,1.1079e+00,78.79,1.1539e-01,1.95,0.2
334,1,0.0823,3.3109e+01,2.3786e+01,0.55,1.1077e+00,78.79,1.1539e-01,1.95,0.2
335,1,0.0826,3.3106e+01,2.3784e+01,0.55,1.1072e+00,78.81,1.1538e-01,1.95,0.2
336,1,0.0826,3.3105e+01,2.3784e+01,0.55,1.1070e+00,78.82,1.1538e-01,1.95,0.2
337,1,0.0820,3.3099e+01,2.3781e+01,0.55,1.1067e+00,78.81,1.1537e-01,1.95,0.2
338,1,0.0824,3.3099e+01,2.3780e+01,0.55,1.1067e+00,78.81,1.1537e-01,1.95,0.2
339,1,0.0819,3.3094e+01,2.3773e+01,0.55,1.1067e+00,78.79,1.1537e-01,1.95,0.2
340,1,0.0818,3.3102e+01,2.3775e+01,0.55,1.1065e+00,78.79,1.1537e-01,1.95,0.2
341,1,0.0824,3.3099e+01,2.3773e+01,0.55,1.1064e+00,78.80,1.1537e-01,1.95,0.2
342,1,0.0817,3.3089e+01,2.3772e+01,0.55,1.1066e+00,78.79,1.1536e-01,1.95,0.2
343,1,0.0826,3.3089e+01,2.3771e+01,0.55,1.1068e+00,78.80,1.1536e-01,1.95,0.2
344,1,0.0823,3.3094e+01,2.3773e+01,0.55,1.1070e+00,78.80,1.1537e-01,1.95,0.2
345,1,0.0823,3.3098e+01,2.3773e+01,0.55,1.1071e+00,78.80,1.1537e-01,1.95,0.2
346,1,0.0829,3.3088e+01,2.3768e+01,0.55,1.1069e+00,78.81,1.1536e-01,1.95,0.2
347,1,0.0821,3.3083e+01,2.3766e+01,0.55,1.1065e+00,78.81,1.1535e-01,1.95,0.2
348,1,0.0826,3.3083e+01,2.3767e+01,0.55,1.1064e+00,78.82,1.1534e-01,1.95,0.2
349,1,0.0822,3.3086e+01,2.3769e+01,0.55,1.1066e+00,78.84,1.1535e-01,1.95,0.2
350,1,0.0824,3.3077e+01,2.3766e+01,0.55,1.1067e+00,78.82,1.1533e-01,1.95,0.2
351,1,0.0823,3.3081e+01,2.3767e+01,0.55,1.1067e+00,78.82,1.1534e-01,1.95,0.2
352,1,0.0821,3.3078e+01,2.3764e+01,0.55,1.1068e+00,78.80,1.1534e-01,1.95,0.2
353,1,0.0824,3.3082e+01,2.3765e+01,0.55,1.1070e+00,78.82,1.1534e-01,1.95,0.2
354,1,0.0825,3.3084e+01,2.3770e+01,0.55,1.1071e+00,78.84,1.1534e-01,1.95,0.2
355,1,0.0823,3.3088e+01,2.3769e+01,0.55,1.1070e+00,78.82,1.1534e-01,1.95,0.2
356,1,0.0825,3.3082e+01,2.3764e+01,0.55,1.1069e+00,78.84,1.1533e-01,1.95,0.2
357,1,0.0826,3.3083e+01,2.3763e+01,0.55,1.1066e+00,78.84,1.1532e-01,1.95,0.2
358,1,0.0826,3.3081e+01,2.3764e+01,0.55,1.1066e+00,78.82,1.1533e-01,1.95,0.2
359,1,0.0823,3.3078e+01,2.3764e+01,0.55,1.1064e+00,78.83,1.1533e-01,1.95,0.2
360,1,0.0826,3.3080e+01,2.3764e+01,0.55,1.1063e+00,78.84,1.1532e-01,1.95,0.2
361,1,0.0823,3.3076e+01,2.3763e+01,0.55,1.1063e+00,78.84,1.1532e-01,1.95,0.2
362,1,0.0822,3.3082e+01,2.3764e+01,0.55,1.1061e+00,78.84,1.1532e-01,1.95,0.2
363,1,0.0826,3.3071e+01,2.3761e+01,0.55,1.1059e+00,78.83,1.1531e-01,1.95,0.2
364,1,0.0821,3.3077e+01,2.3763e+01,0.55,1.1061e+00,78.85,1.1532e-01,1.95,0.2
365,1,0.0817,3.3064e+01,2.3759e+01,0.55,1.1060e+00,78.85,1.1530e-01,1.95,0.2
366,1,0.0824,3.3066e+01,2.3760e+01,0.55,1.1060e+00,78.84,1.1530e-01,1.95,0.2
367,1,0.0826,3.3066e+01,2.3759e+01,0.55,1.1061e+00,78.84,1.1530e-01,1.95,0.2
368,1,0.0822,3.3079e+01,2.3765e+01,0.55,1.1065e+00,78.83,1.1533e-01,1.95,0.2
369,1,0.0825,3.3088e+01,2.3772e+01,0.55,1.1070e+00,78.84,1.1536e-01,1.95,0.2
370,1,0.0824,3.3094e+01,2.3778e+01,0.55,1.1075e+00,78.84,1.1537e-01,1.95,0.2
371,1,0.0822,3.3098e+01,2.3780e+01,0.55,1.1074e+00,78.84,1.1537e-01,1.95,0.2
372,1,0.0826,3.3099e+01,2.3782e+01,0.55,1.1074e+00,78.84,1.1537e-01,1.95,0.2
373,1,0.0824,3.3104e+01,2.3784e+01,0.55,1.1075e+00,78.84,1.1538e-01,1.95,0.2
374,1,0.0826,3.3105e+01,2.3784e+01,0.55,1.1077e+00,78.84,1.1538e-01,1.95,0.2
375,1,0.0824,3.3117e+01,2.3786e+01,0.55,1.1081e+00,78.83,1.1539e-01,1.95,0.2
376,1,0.0827,3.3111e+01,2.3786e+01,0.55,1.1083e+00,78.84,1.1539e-01,1.95,0.2
377,1,0.0829,3.3104e+01,2.3784e+01,0.55,1.1081e+00,78.83,1.1538e-01,1.95,0.2
378,1,0.0824,3.3118e+01,2.3786e+01,0.55,1.1082e+00,78.83,1.1539e-01,1.95,0.2
379,1,0.0822,3.3099e+01,2.3786e+01,0.55,1.1083e+00,78.83,1.1539e-01,1.95,0.2
380,1,0.0822,3.3118e+01,2.3795e+01,0.55,1.1092e+00,78.83,1.1542e-01,1.95,0.2
381,1,0.0823,3.3128e+01,2.3796e+01,0.55,1.1097e+00,78.83,1.1542e-01,1.95,0.2
382,1,0.0825,3.3131e+01,2.3800e+01,0.55,1.1100e+00,78.84,1.1543e-01,1.95,0.2
383,1,0.0827,3.3137e+01,2.3804e+01,0.55,1.1099e+00,78.84,1.1545e-01,1.95,0.2
384,1,0.0825,3.3129e+01,2.3797e+01,0.55,1.1100e+00,78.82,1.1544e-01,1.95,0.2
385,1,0.0821,3.3128e+01,2.3798e+01,0.55,1.1098e+00,78.82,1.1545e-01,1.95,0.2
386,1,0.0829,3.3125e+01,2.3797e+01,0.55,1.1097e+00,78.83,1.1544e-01,1.95,0.2
387,1,0.0822,3.3137e+01,2.3800e+01,0.55,1.1095e+00,78.82,1.1546e-01,1.95,0.2
388,1,0.0823,3.3137e+01,2.3801e+01,0.55,1.1092e+00,78.83,1.1546e-01,1.95,0.2
389,1,0.0823,3.3140e+01,2.3799e+01,0.55,1.1090e+00,78.82,1.1545e-01,1.95,0.2
390,1,0.0825,3.3129e+01,2.3797e+01,0.55,1.1088e+00,78.81,1.1545e-01,1.95,0.2
391,1,0.0825,3.3121e+01,2.3792e+01,0.55,1.1083e+00,78.82,1.1542e-01,1.95,0.2
392,1,0.0824,3.3120e+01,2.3791e+01,0.55,1.1082e+00,78.82,1.1542e-01,1.95,0.2
393,1,0.0823,3.3114e+01,2.3789e+01,0.55,1.1083e+00,78.82,1.1541e-01,1.95,0.2
394,1,0.0826,3.3108e+01,2.3783e+01,0.55,1.1078e+00,78.82,1.1540e-01,1.95,0.2
395,1,0.0823,3.3111e+01,2.3782e+01,0.55,1.1077e+00,78.82,1.1539e-01,1.95,0.2
396,1,0.0825,3.3110e+01,2.3780e+01,0.55,1.1079e+00,78.83,1.1540e-01,1.95,0.2
397,1,0.0824,3.3101e+01,2.3775e+01,0.55,1.1076e+00,78.82,1.1538e-01,1.95,0.2
398,1,0.0824,3.3094e+01,2.3769e+01,0.55,1.1076e+00,78.82,1.1537e-01,1.95,0.2
399,1,0.0823,3.3088e+01,2.3767e+01,0.55,1.1077e+00,78.83,1.1536e-01,1.95,0.2
400,1,0.0821,3.3093e+01,2.3769e+01,0.55,1.1080e+00,78.83,1.1538e-01,1.95,0.2
401,1,0.0824,3.3092e+01,2.3768e+01,0.55,1.1080e+00,78.82,1.1537e-01,1.95,0.2
402,1,0.0824,3.3093e+01,2.3767e+01,0.55,1.1081e+00,78.82,1.1538e-01,1.95,0.2
403,1,0.0824,3.3090e+01,2.3766e+01,0.55,1.1085e+00,78.82,1.1538e-01,1.95,0.2
404,1,0.0825,3.3093e+01,2.3769e+01,0.55,1.1085e+00,78.83,1.1539e-01,1.95,0.2
405,1,0.0825,3.3089e+01,2.3767e+01,0.55,1.1084e+00,78.84,1.1539e-01,1.95,0.2
406,1,0.0825,3.3093e+01,2.3769e+01,0.55,1.1083e+00,78.84,1.1539e-01,1.95,0.2
407,1,0.0828,3.3088e+01,2.3766e+01,0.55,1.1082e+00,78.84,1.1538e-01,1.95,0.2
408,1,0.0826,3.3091e+01,2.3765e+01,0.55,1.1080e+00,78.84,1.1538e-01,1.95,0.2
409,1,0.0821,3.3077e+01,2.3755e+01,0.55,1.1075e+00,78.83,1.1535e-01,1.95,0.2
410,1,0.0824,3.3065e+01,2.3749e+01,0.55,1.1072e+00,78.84,1.1534e-01,1.95,0.2
411,1,0.0825,3.3063e+01,2.3748e+01,0.55,1.1071e+00,78.84,1.1534e-01,1.95,0.2
412,1,0.0824,3.3061e+01,2.3748e+01,0.55,1.1070e+00,78.84,1.1535e-01,1.95,0.2
413,1,0.0826,3.3053e+01,2.3746e+01,0.55,1.1069e+00,78.84,1.1535e-01,1.95,0.2
414,1,0.0821,3.3070e+01,2.3753e+01,0.55,1.1073e+00,78.85,1.1536e-01,1.95,0.2
415,1,0.0826,3.3065e+01,2.3753e+01,0.55,1.1073e+00,78.84,1.1536e-01,1.95,0.2
416,1,0.0822,3.3068e+01,2.3755e+01,0.55,1.1074e+00,78.86,1.1536e-01,1.95,0.2
417,1,0.0821,3.3067e+01,2.3753e+01,0.55,1.1077e+00,78.85,1.1536e-01,1.95,0.2
418,1,0.0824,3.3072e+01,2.3754e+01,0.55,1.1079e+00,78.85,1.1537e-01,1.95,0.2
419,1,0.0827,3.3076e+01,2.3755e+01,0.55,1.1081e+00,78.86,1.1537e-01,1.95,0.2
420,1,0.0824,3.3066e+01,2.3752e+01,0.55,1.1080e+00,78.85,1.1536e-01,1.95,0.2
421,1,0.0823,3.3059e+01,2.3750e+01,0.55,1.1077e+00,78.85,1.1534e-01,1.95,0.2
422,1,0.0822,3.3050e+01,2.3742e+01,0.55,1.1072e+00,78.85,1.1533e-01,1.95,0.2
423,1,0.0823,3.3049e+01,2.3745e+01,0.55,1.1070e+00,78.84,1.1533e-01,1.95,0.2
424,1,0.0819,3.3058e+01,2.3749e+01,0.55,1.1074e+00,78.84,1.1534e-01,1.95,0.2
425,1,0.0824,3.3064e+01,2.3751e+01,0.55,1.1075e+00,78.84,1.1534e-01,1.95,0.2
426,1,0.0827,3.3063e+01,2.3750e+01,0.55,1.1075e+00,78.84,1.1535e-01,1.95,0.2
427,1,0.0827,3.3058e+01,2.3748e+01,0.55,1.1072e+00,78.83,1.1534e-01,1.95,0.2
428,1,0.0823,3.3050e+01,2.3743e+01,0.55,1.1072e+00,78.83,1.1533e-01,1.95,0.2
429,1,0.0820,3.3050e+01,2.3744e+01,0.55,1.1074e+00,78.85,1.1533e-01,1.95,0.2
430,1,0.0821,3.3056e+01,2.3748e+01,0.55,1.1081e+00,78.83,1.1534e-01,1.95,0.2
431,1,0.0827,3.3059e+01,2.3751e+01,0.55,1.1086e+00,78.82,1.1536e-01,1.95,0.2
432,1,0.0825,3.3064e+01,2.3752e+01,0.55,1.1087e+00,78.84,1.1537e-01,1.95,0.2
433,1,0.0829,3.3062e+01,2.3750e+01,0.55,1.1084e+00,78.84,1.1536e-01,1.95,0.2
434,1,0.0823,3.3077e+01,2.3755e+01,0.55,1.1088e+00,78.84,1.1538e-01,1.95,0.2
435,1,0.0825,3.3080e+01,2.3758e+01,0.55,1.1089e+00,78.83,1.1539e-01,1.95,0.2
436,1,0.0823,3.3081e+01,2.3758e+01,0.55,1.1085e+00,78.83,1.1539e-01,1.95,0.2
437,1,0.0823,3.3098e+01,2.3766e+01,0.55,1.1088e+00,78.83,1.1541e-01,1.95,0.2
438,1,0.0824,3.3100e+01,2.3774e+01,0.55,1.1096e+00,78.83,1.1543e-01,1.95,0.2
439,1,0.0826,3.3119e+01,2.3789e+01,0.55,1.1101e+00,78.83,1.1546e-01,1.95,0.2
440,1,0.0822,3.3116e+01,2.3790e+01,0.55,1.1103e+00,78.83,1.1546e-01,1.95,0.2
441,1,0.0818,3.3143e+01,2.3801e+01,0.55,1.1114e+00,78.85,1.1550e-01,1.95,0.2
442,1,0.0821,3.3155e+01,2.3808e+01,0.55,1.1120e+00,78.85,1.1552e-01,1.95,0.2
443,1,0.0820,3.3168e+01,2.3818e+01,0.55,1.1124e+00,78.85,1.1555e-01,1.95,0.2
444,1,0.0824,3.3172e+01,2.3819e+01,0.55,1.1128e+00,78.85,1.1556e-01,1.95,0.2
445,1,0.0820,3.3167e+01,2.3820e+01,0.55,1.1128e+00,78.85,1.1556e-01,1.95,0.2
446,1,0.0821,3.3181e+01,2.3823e+01,0.55,1.1126e+00,78.86,1.1558e-01,1.95,0.2
447,1,0.0822,3.3178e+01,2.3824e+01,0.55,1.1123e+00,78.87,1.1557e-01,1.95,0.2
448,1,0.0824,3.3155e+01,2.3809e+01,0.55,1.1114e+00,78.85,1.1553e-01,1.95,0.2
449,1,0.0823,3.3136e+01,2.3799e+01,0.55,1.1104e+00,78.85,1.1549e-01,1.95,0.2
450,1,0.0821,3.3128e+01,2.3793e+01,0.55,1.1101e+00,78.83,1.1547e-01,1.95,0.2
451,1,0.0826,3.3121e+01,2.3787e+01,0.55,1.1105e+00,78.84,1.1546e-01,1.95,0.2
452,1,0.0821,3.3112e+01,2.3784e+01,0.55,1.1104e+00,78.84,1.1545e-01,1.95,0.2
453,1,0.0822,3.3112e+01,2.3781e+01,0.55,1.1102e+00,78.83,1.1544e-01,1.95,0.2
454,1,0.0824,3.3085e+01,2.3759e+01,0.55,1.1093e+00,78.84,1.1539e-01,1.95,0.2
455,1,0.0819,3.3084e+01,2.3755e+01,0.55,1.1096e+00,78.84,1.1539e-01,1.95,0.2
456,1,0.0827,3.3078e+01,2.3752e+01,0.55,1.1098e+00,78.83,1.1538e-01,1.95,0.2
457,1,0.0822,3.3071e+01,2.3750e+01,0.55,1.1098e+00,78.85,1.1537e-01,1.95,0.2
458,1,0.0822,3.3079e+01,2.3753e+01,0.55,1.1104e+00,78.84,1.1538e-01,1.95,0.2
459,1,0.0822,3.3085e+01,2.3764e+01,0.55,1.1112e+00,78.84,1.1540e-01,1.95,0.2
460,1,0.0826,3.3112e+01,2.3778e+01,0.55,1.1117e+00,78.84,1.1543e-01,1.95,0.2
461,1,0.0822,3.3112e+01,2.3781e+01,0.55,1.1117e+00,78.85,1.1543e-01,1.95,0.2
462,1,0.0822,3.3105e+01,2.3778e+01,0.55,1.1118e+00,78.84,1.1543e-01,1.95,0.2
463,1,0.0827,3.3104e+01,2.3774e+01,0.55,1.1118e+00,78.83,1.1542e-01,1.95,0.2
464,1,0.0822,3.3103e+01,2.3773e+01,0.55,1.1118e+00,78.83,1.1542e-01,1.95,0.2
465,1,0.0820,3.3107e+01,2.3777e+01,0.55,1.1121e+00,78.82,1.1542e-01,1.95,0.2
466,1,0.0819,3.3118e+01,2.3784e+01,0.55,1.1125e+00,78.82,1.1544e-01,1.95,0.2
467,1,0.0826,3.3137e+01,2.3794e+01,0.55,1.1131e+00,78.83,1.1547e-01,1.95,0.2
468,1,0.0821,3.3146e+01,2.3800e+01,0.55,1.1139e+00,78.83,1.1548e-01,1.95,0.2
469,1,0.0824,3.3151e+01,2.3801e+01,0.55,1.1148e+00,78.84,1.1549e-01,1.95,0.2
470,1,0.0825,3.3158e+01,2.3809e+01,0.55,1.1152e+00,78.85,1.1550e-01,1.95,0.2
471,1,0.0822,3.3182e+01,2.3819e+01,0.55,1.1158e+00,78.85,1.1553e-01,1.95,0.2
472,1,0.0824,3.3170e+01,2.3815e+01,0.55,1.1158e+00,78.85,1.1552e-01,1.95,0.2
473,1,0.0829,3.3176e+01,2.3816e+01,0.55,1.1155e+00,78.85,1.1551e-01,1.95,0.2
474,1,0.0823,3.3178e+01,2.3816e+01,0.55,1.1150e+00,78.83,1.1552e-01,1.95,0.2
475,1,0.0819,3.3172e+01,2.3815e+01,0.55,1.1148e+00,78.84,1.1552e-01,1.95,0.2
476,1,0.0822,3.3180e+01,2.3821e+01,0.55,1.1152e+00,78.85,1.1553e-01,1.95,0.2
477,1,0.0824,3.3183e+01,2.3824e+01,0.55,1.1151e+00,78.86,1.1553e-01,1.95,0.2
478,1,0.0822,3.3181e+01,2.3821e+01,0.55,1.1146e+00,78.85,1.1553e-01,1.95,0.2
479,1,0.0819,3.3177e+01,2.3816e+01,0.55,1.1139e+00,78.85,1.1551e-01,1.95,0.2
480,1,0.0828,3.3147e+01,2.3803e+01,0.55,1.1130e+00,78.83,1.1547e-01,1.95,0.2
