Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
721,2,0.2672,5.3539e+01,5.0884e+01,1.80,8.2199e-01,37.68,2.1347e-01,2.98,0.2
722,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2208e-01,37.71,2.1342e-01,2.98,0.2
723,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2213e-01,37.75,2.1348e-01,2.98,0.2
724,2,0.2674,5.3539e+01,5.0884e+01,1.80,8.2223e-01,37.86,2.1354e-01,2.99,0.2
725,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2223e-01,37.89,2.1349e-01,2.98,0.2
726,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2225e-01,37.91,2.1339e-01,2.98,0.2
727,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2226e-01,37.91,2.1326e-01,2.98,0.2
728,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2230e-01,38.00,2.1327e-01,2.98,0.2
729,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.04,2.1331e-01,2.98,0.2
730,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.04,2.1339e-01,2.98,0.2
731,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2228e-01,38.01,2.1340e-01,2.98,0.2
732,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2226e-01,37.85,2.1343e-01,2.98,0.2
733,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2228e-01,37.91,2.1345e-01,2.98,0.2
734,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2225e-01,37.89,2.1345e-01,2.98,0.2
735,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2223e-01,37.85,2.1335e-01,2.98,0.2
736,2,0.2694,5.3539e+01,5.0884e+01,1.80,8.2217e-01,37.86,2.1332e-01,2.98,0.2
737,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2220e-01,37.85,2.1334e-01,2.98,0.2
738,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2211e-01,37.94,2.1338e-01,2.98,0.2
739,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2213e-01,37.97,2.1337e-01,2.98,0.2
740,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2220e-01,38.13,2.1348e-01,2.98,0.2
741,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2220e-01,38.10,2.1357e-01,2.99,0.2
742,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2218e-01,38.11,2.1362e-01,2.99,0.2
743,2,0.2694,5.3539e+01,5.0884e+01,1.80,8.2221e-01,38.16,2.1372e-01,2.99,0.2
744,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2215e-01,38.13,2.1378e-01,2.99,0.2
745,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2220e-01,38.19,2.1379e-01,2.99,0.2
746,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2219e-01,38.08,2.1384e-01,2.99,0.2
747,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2218e-01,38.11,2.1383e-01,2.99,0.2
748,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2221e-01,38.15,2.1374e-01,2.99,0.2
749,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2223e-01,38.30,2.1368e-01,2.99,0.2
750,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.43,2.1370e-01,2.99,0.2
751,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2234e-01,38.50,2.1373e-01,2.99,0.2
752,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2223e-01,38.45,2.1368e-01,2.99,0.2
753,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2225e-01,38.40,2.1353e-01,2.99,0.2
754,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2215e-01,38.28,2.1347e-01,2.98,0.2
755,2,0.2675,5.3539e+01,5.0884e+01,1.80,8.2202e-01,38.24,2.1342e-01,2.98,0.2
756,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2199e-01,38.17,2.1331e-01,2.98,0.2
757,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2196e-01,38.02,2.1319e-01,2.98,0.2
758,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2199e-01,38.03,2.1314e-01,2.98,0.2
759,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.98,2.1315e-01,2.98,0.2
760,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2205e-01,38.07,2.1324e-01,2.98,0.2
761,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2203e-01,38.11,2.1334e-01,2.98,0.2
762,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2208e-01,38.18,2.1353e-01,2.99,0.2
763,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2205e-01,38.20,2.1356e-01,2.99,0.2
764,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2204e-01,38.14,2.1346e-01,2.98,0.2
765,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2202e-01,38.04,2.1346e-01,2.98,0.2
766,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2200e-01,37.97,2.1337e-01,2.98,0.2
767,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2203e-01,38.08,2.1332e-01,2.98,0.2
768,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2210e-01,38.20,2.1335e-01,2.98,0.2
769,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2211e-01,38.22,2.1345e-01,2.98,0.2
770,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2215e-01,38.28,2.1336e-01,2.98,0.2
771,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2209e-01,38.20,2.1323e-01,2.98,0.2
772,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2208e-01,38.21,2.1307e-01,2.98,0.2
773,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2210e-01,38.30,2.1300e-01,2.97,0.2
774,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2211e-01,38.33,2.1297e-01,2.97,0.2
775,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2201e-01,38.25,2.1301e-01,2.97,0.2
776,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2199e-01,38.34,2.1306e-01,2.98,0.2
777,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2200e-01,38.34,2.1313e-01,2.98,0.2
778,2,0.2676,5.3539e+01,5.0884e+01,1.80,8.2201e-01,38.31,2.1306e-01,2.98,0.2
779,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2208e-01,38.39,2.1304e-01,2.98,0.2
780,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2212e-01,38.41,2.1300e-01,2.97,0.2
781,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2208e-01,38.42,2.1295e-01,2.97,0.2
782,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2204e-01,38.35,2.1292e-01,2.97,0.2
783,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2188e-01,38.29,2.1282e-01,2.97,0.2
784,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2196e-01,38.33,2.1278e-01,2.97,0.2
785,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2202e-01,38.36,2.1282e-01,2.97,0.2
786,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2203e-01,38.38,2.1276e-01,2.97,0.2
787,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2202e-01,38.34,2.1267e-01,2.97,0.2
788,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2208e-01,38.40,2.1268e-01,2.97,0.2
789,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2207e-01,38.30,2.1266e-01,2.97,0.2
790,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2214e-01,38.36,2.1260e-01,2.97,0.2
791,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2213e-01,38.30,2.1261e-01,2.97,0.2
792,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2213e-01,38.31,2.1259e-01,2.97,0.2
793,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2215e-01,38.34,2.1269e-01,2.97,0.2
794,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2217e-01,38.37,2.1274e-01,2.97,0.2
795,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2218e-01,38.38,2.1272e-01,2.97,0.2
796,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2214e-01,38.39,2.1267e-01,2.97,0.2
797,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2210e-01,38.29,2.1259e-01,2.96,0.2
798,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2202e-01,38.16,2.1251e-01,2.96,0.2
799,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2203e-01,38.11,2.1254e-01,2.96,0.2
800,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2206e-01,38.08,2.1263e-01,2.97,0.2
